item_key,title,authors,year,source,doi,decision,reason,model,prompt_version,screened_at
10.3390/app142411612,AI in Context: Harnessing Domain Knowledge for Smarter Machine Learning,Tymoteusz Miller; Irmina Durlik; Adrianna Łobodzińska; Lech Dorobczyński; R. Jasionowski,2024,Applied Sciences,10.3390/app142411612,exclude,"This is a general review article about integrating domain knowledge into AI/ML systems across multiple industries (healthcare and manufacturing) with no specific focus on TKA/THA procedures, no description of actual ML models predicting PROMs, and no concrete study population or outcomes data (E4 — wrong study type: review).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:22.569379+00:00
10.1016/j.knee.2024.04.010,Increased prevalence of valgus constitutional alignment subtypes in a South African arthritic population group using the coronal plane alignment of the knee (CPAK) classification,Kaylem Coetzee; Johan Charilaou; Marilize Burger; Jacobus Jordaan,2024,The Knee,10.1016/j.knee.2024.04.010,exclude,"E3 — The study describes knee alignment phenotypes and their prevalence in an arthritic population but does not develop, validate, or apply any AI/ML model to predict patient-reported outcomes; it is a descriptive classification study with no PROM prediction component.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:23.911107+00:00
10.1177/13591053241253895,Discordance between self-report and performance-based outcomes: Contribution of psychosocial factors,Helen Razmjou; Susan Robarts; Suzanne Denis; Amy Wainwright; Patricia Dickson; John Murnaghan,2024,Journal of Health Psychology,10.1177/13591053241253895,exclude,"This study meets criterion 1 (hip/knee osteoarthritis patients considered for arthroplasty) but fails criterion 2—it uses only cross-sectional statistical analysis (psychosocial measures, self-report scales, performance tests) with no AI or machine learning models, and fails criterion 3 as the primary focus is on discordance between self-report and performance outcomes rather than predicting PROMs (code E2).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:26.188770+00:00
10.1007/s00586-023-08084-7,Artificial intelligence-based analysis of associations between learning curve and clinical outcomes in endoscopic and microsurgical lumbar decompression surgery,Babak Saravi; Alisia Zink; Sara Ülkümen; Sébastien Couillard‐Després; Gernot Lang; Frank Hassel,2023,European Spine Journal,10.1007/s00586-023-08084-7,exclude,"E1 — The study involves lumbar spine decompression surgery, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Additionally, E3 — the primary outcomes are clinical measures (length of stay, operating time, complications), not patient-reported outcome measures (PROMs).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:27.861632+00:00
10.1186/s13075-021-02622-8,Study TPX-100-5: intra-articular TPX-100 significantly delays pathological bone shape change and stabilizes cartilage in moderate to severe bilateral knee OA,Dawn McGuire; M.A. Bowes; Alan Brett; Neil A. Segal; Meghan Miller; David Rosen; Yoshinari Kumagai,2021,Arthritis Research & Therapy,10.1186/s13075-021-02622-8,exclude,"This study does not meet criterion 2 (no AI/ML method) — it uses MRI imaging analysis with quantitative morphometry (B-scores and cartilage thickness measurements) but does not develop, validate, or benchmark any artificial intelligence or machine learning model to predict patient-reported outcomes; the primary analyses are imaging-based comparisons between treatment groups.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:29.512399+00:00
10.2196/mhealth.8518,Patient Involvement With Home-Based Exercise Programs: Can Connected Health Interventions Influence Adherence?,Rob Argent; Ailish Daly; Brian Caulfield,2018,JMIR mhealth and uhealth,10.2196/mhealth.8518,exclude,"This is a viewpoint/commentary article (E4) discussing connected health interventions for exercise adherence in general rehabilitation, with no specific focus on TKA/THA, no AI/ML model development or validation, and no PROM outcome measurement.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:30.765583+00:00
10.3389/fpubh.2022.1042167,Mobile health-based home rehabilitation education improving early outcomes after anterior cruciate ligament reconstruction: A randomized controlled clinical trial,Yi Guo; Dai Li; Yibo Wu; Xin Sun; Xin Sun; Xin-ying Sun; Xin-ying Sun; Yuping Yang,2023,Frontiers in Public Health,10.3389/fpubh.2022.1042167,exclude,"E1 — The study involves anterior cruciate ligament (ACL) reconstruction, not total knee arthroplasty (TKA) or total hip arthroplasty (THA), which are the specified procedures for this review.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:32.162434+00:00
10.1007/s11548-023-02976-1,Two-stage multi-task deep learning framework for simultaneous pelvic bone segmentation and landmark detection from CT images,Haoyu Zhai; Zhonghua Chen; Lei Li; Hairong Tao; Jinwu Wang; Kang Li; Moyu Shao; Xiaomin Cheng; Jing Wang; Xiang Wu; Chuan Wu; Xiao Zhang; Lauri Kettunen; Hongkai Wang,2023,International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-023-02976-1,exclude,"E4 — no abstract available to assess relevance; additionally, title indicates imaging analysis (segmentation and landmark detection) with no indication of PROM prediction or patient outcome modeling.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:33.414043+00:00
10.1302/1358-992x.2025.10.077,USING UNSUPERVISED MACHINE LEARNING TO PREDICT QUALITY OF LIFE AFTER TOTAL KNEE ARTHROPLASTY,Jane Hunter; Fazlollah Soleymani; Herna L. Viktor; Wojtek Michalowski; Stéphane Poitras; Paul E. Beaulé,2025,Orthopaedic Proceedings,10.1302/1358-992x.2025.10.077,include,All three criteria are met: (1) the study population underwent TKA (primary procedure); (2) an unsupervised machine learning algorithm (spectral clustering) was used to identify patient clusters; and (3) the primary outcome is a patient-reported outcome measure (PROMIS GH scores measured pre-operatively and at 3-months and 1-year post-op).,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:34.962666+00:00
10.1186/s13018-022-03089-2,Design and evaluation of an intelligent reduction robot system for the minimally invasive reduction in pelvic fractures,Chunpeng Zhao; Yu Wang; Xinbao Wu; Gang Zhu; Shuchang Shi,2022,Journal of Orthopaedic Surgery and Research,10.1186/s13018-022-03089-2,exclude,"E1 — wrong procedure; this study concerns pelvic fracture reduction, not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:35.926081+00:00
10.1007/s00167-022-07117-w,"Risk factors for secondary meniscus tears can be accurately predicted through machine learning, creating a resource for patient education and intervention",Kevin Jurgensmeier; Sara E. Till; Yining Lu; Alexandra M. Arguello; Michael J. Stuart; Daniël B.F. Saris; Christopher L. Camp; Aaron J. Krych,2022,Knee Surgery Sports Traumatology Arthroscopy,10.1007/s00167-022-07117-w,exclude,"E1 — wrong procedure. The study focuses on ACL reconstruction and secondary meniscus tears, not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:37.712303+00:00
10.1016/j.artd.2025.101767,Association Between Routine Patient-Reported Outcome Measure Utilization Among Total Joint Arthroplasty Surgeons and Clinically Meaningful Outcome Achievement,Mihir S. Dekhne; Kyle N. Kunze; Yu-Fen Chiu; Elizabeth B. Gausden; Catherine H. MacLean; Alexander S. McLawhorn,2025,Arthroplasty Today,10.1016/j.artd.2025.101767,exclude,"This study does not develop, validate, or benchmark any AI or machine learning models (criterion 2 fails; E2). It is an observational study using multiple linear regression to examine the association between surgeon PROM utilization and patient outcomes, with no ML component.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:39.177019+00:00
10.1016/j.ocarto.2023.100334,Patterns of variation among baseline femoral and tibial cartilage thickness and clinical features: Data from the osteoarthritis initiative,Thomas H. Keefe; Mary Catherine Minnig; Liubov Arbeeva; Marc Niethammer; Zhenlin Xu; Zhengyang Shen; Boqi Chen; Daniel Nissman; Yvonne M. Golightly; J. S. Marron; Amanda E. Nelson,2023,Osteoarthritis and Cartilage Open,10.1016/j.ocarto.2023.100334,exclude,"E3 — The study focuses on identifying OA phenotypes using cartilage thickness patterns and clinical features, but does not predict patient-reported outcomes (PROMs); the outcome is phenotype identification based on structural and clinical data, not PROM prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:40.847896+00:00
10.3389/fpsyg.2024.1457625,Osteoarthritis with depression: mapping publication status and exploring hotspots,Meng Zhang; Hao Li; Qingshan Li; Zhen Yang; Haobin Deng; Yingying Xu; Quanyi Guo,2024,Frontiers in Psychology,10.3389/fpsyg.2024.1457625,exclude,"This is a bibliometric review article (E4) that maps publication trends on osteoarthritis and depression; it does not develop, validate, or benchmark any AI/ML models to predict patient-reported outcomes following TKA or THA.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:41.921705+00:00
10.1007/s40520-024-02733-7,“TiC-TUG”: technology in clinical practice using the instrumented timed up and go test—a scoping review,Melissa J Böttinger; Sarah Labudek; Daniel Schoene; Carl-Philipp Jansen; Marios Stefanakis; Elena Litz; Jürgen M. Bauer; Clemens Becker; Katharina Gordt,2024,Aging Clinical and Experimental Research,10.1007/s40520-024-02733-7,exclude,"E2 — This is a scoping review of instrumented TUG technology for clinical assessment; it does not develop, validate, or benchmark AI/ML models to predict patient-reported outcomes. The iTUG is a biomechanical/kinematic assessment tool, not an ML-based prediction model for PROMs.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:43.332852+00:00
10.1371/journal.pmed.1004665,"Predicting knee osteoarthritis progression using neural network with longitudinal MRI radiomics, and biochemical biomarkers: A modeling study",Ting Wang; Hao Liu; Wenbo Zhao; Peihua Cao; Jia Li; Tianyu Chen; Guangfeng Ruan; Yan Zhang; Xiaoshuai Wang; Qin Dang; Mengdi Zhang; Alexander Tack; David J. Hunter; Changhai Ding; Shengfa Li,2025,PLoS Medicine,10.1371/journal.pmed.1004665,exclude,"This study does not meet criterion 1 (procedure) because it involves patients with knee osteoarthritis (KOA) at various Kellgren-Lawrence grades, not patients who underwent total knee arthroplasty (TKA). The study predicts OA progression in non-surgical patients, not outcomes following TKA surgery.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:44.741438+00:00
10.3390/s24103022,MocapMe: DeepLabCut-Enhanced Neural Network for Enhanced Markerless Stability in Sit-to-Stand Motion Capture,Dario Milone; Francesco Longo; Giovanni Merlino; Cristiano De Marchis; Giacomo Risitano; Luca D’Agati,2024,Sensors,10.3390/s24103022,exclude,"E3 — The study focuses on motion capture technology and biomechanical analysis of sit-to-stand movement without predicting or measuring patient-reported outcomes (PROMs); it addresses clinical workflow efficiency and biomechanical modeling but does not predict validated PROM instruments like KOOS, WOMAC, OKS, or similar patient-reported measures.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:46.808880+00:00
10.2196/36172,Toward Enhanced Clinical Decision Support for Patients Undergoing a Hip or Knee Replacement: Focus Group and Interview Study With Surgeons,Sabrina Grant; Emma L. Tonkin; Ian Craddock; Ashley Blom; Michael Holmes; Andrew Judge; Alessandro Masullo; Miquel Perelló-Nieto; Hao Song; Michael R. Whitehouse; Peter Flach; Rachael Gooberman‐Hill,2023,JMIR Perioperative Medicine,10.2196/36172,exclude,"This is a qualitative focus group and interview study (E4 — wrong study type) that explores clinician perspectives on home monitoring data visualization; it does not develop, validate, or benchmark any AI/ML model to predict patient-reported outcomes, and contains no PROM prediction analysis.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:48.250062+00:00
10.1186/s13018-024-05134-8,ChatGPT-4 and wearable device assisted Intelligent Exercise Therapy for co-existing Sarcopenia and Osteoarthritis (GAISO): a feasibility study and design for a randomized controlled PROBE non-inferiority trial,Mingke You; Xi Chen; Di Liu; Ye Lin; Gang Chen; Jian Li,2024,Journal of Orthopaedic Surgery and Research,10.1186/s13018-024-05134-8,exclude,"This is a protocol/feasibility study design paper (E4) with no actual AI/ML model development, validation, or benchmarking—ChatGPT-4 is used as a clinical tool to generate exercise prescriptions, not as a predictive model for PROMs, and the study does not involve TKA or THA as the primary procedure (osteoarthritis and sarcopenia management without joint arthroplasty).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:50.158478+00:00
10.1186/s13018-024-05027-w,Enhancing total knee arthroplasty outcomes: the role of individualized femoral sagittal alignment in robotic-assisted surgery - A randomized controlled trial,Dehua Wang; Yu Ye; Xi Liang; Ke Li; Wei Huang,2024,Journal of Orthopaedic Surgery and Research,10.1186/s13018-024-05027-w,exclude,"E3 — The study reports clinical outcomes (HSS score, radiographic alignment, anatomical restoration) but does not use a validated patient-reported outcome measure (PROM) as a primary or key secondary outcome; HSS is a clinician-administered functional score, not a patient-reported instrument like KOOS, WOMAC, or OKS.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:51.683679+00:00
10.3390/jfmk6030060,Accuracy of Measuring Knee Flexion after TKA through Wearable IMU Sensors,Ricardo Antunes; Paul Jacob; Andrew J. Meyer; Michael A. Conditt; Martin W. Roche; Matthias Verstraete,2021,Journal of Functional Morphology and Kinesiology,10.3390/jfmk6030060,exclude,"E3 — The study measures knee flexion (a clinical outcome) using wearable sensors but does not predict or assess any patient-reported outcome measure (PROM); no AI/ML model is developed to predict PROMs like KOOS, OKS, or similar validated instruments.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:58:52.948233+00:00
